W M,2020,10,04,20,43,27,54903,51551,440.12,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,43,28,54903,51551,440.12,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,29,54903,51551,440.12,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,30,54903,51550,440.31,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,31,54903,51549,440.56,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,32,54903,51548,440.62,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,33,54903,51548,440.52,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,34,54903,51549,440.49,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,35,54903,51548,440.60,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,36,54903,51548,440.61,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,43,37,54903,51548,440.61,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,43,38,54903,51548,440.60,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,39,54903,51547,440.76,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,40,54903,51546,440.92,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,41,54903,51546,440.94,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,42,54903,51546,440.93,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,43,54903,51546,440.94,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,44,54903,51546,440.82,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,45,54903,51547,440.65,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,46,54903,51549,440.25,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,47,54903,51553,439.68,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,48,54903,51555,439.57,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,49,54903,51554,439.67,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,50,54903,51552,439.89,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,51,54903,51551,440.08,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,43,52,54903,51551,440.09,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,53,54903,51552,439.95,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,54,54903,51553,439.91,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,55,54903,51552,439.93,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,56,54903,51552,440.05,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,57,54903,51551,440.14,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,58,54903,51550,440.35,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,43,59,54903,51549,440.55,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,00,54903,51548,440.69,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,01,54903,51547,440.76,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,02,54903,51548,440.51,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,03,54903,51549,440.36,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,04,54903,51550,440.28,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,05,54903,51549,440.42,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,06,54903,51549,440.42,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,07,54903,51549,440.42,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,18,54903,51550,440.27,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,19,54903,51550,440.39,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,20,54903,51549,440.44,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,21,54903,51550,440.31,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,44,22,54903,51550,440.23,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,44,23,54903,51550,440.33,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,24,54903,51549,440.42,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,25,54903,51549,440.42,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,26,54903,51550,440.23,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,27,54903,51551,440.09,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,28,54903,51552,439.93,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,29,54903,51552,439.92,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,30,54903,51553,439.77,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,31,54903,51553,439.77,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,32,54903,51553,439.77,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,33,54903,51552,439.91,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,34,54903,51552,439.93,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,35,54903,51552,439.94,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,36,54903,51552,439.94,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,37,54903,51552,439.83,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,38,54903,51553,439.85,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,39,54903,51552,439.93,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,40,54903,51551,440.09,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,41,54903,51551,440.24,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,42,54903,51549,440.43,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,43,54903,51549,440.45,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,44,54903,51549,440.45,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,45,54903,51549,440.45,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,46,54903,51549,440.45,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,47,54903,51549,440.46,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,48,54903,51549,440.46,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,49,54903,51549,440.36,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,50,54903,51551,440.05,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,51,54903,51552,440.01,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,52,54903,51550,440.26,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,53,54903,51550,440.29,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,54,54903,51551,440.02,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,44,55,54903,51553,439.80,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,56,54903,51553,439.79,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,57,54903,51553,439.79,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,58,54903,51553,439.68,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,44,59,54903,51554,439.63,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,00,54903,51555,439.48,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,01,54903,51556,439.32,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,02,54903,51556,439.30,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,03,54903,51556,439.18,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,04,54903,51558,438.98,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,05,54903,51558,439.00,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,06,54903,51557,439.23,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,07,54903,51555,439.56,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,08,54903,51553,439.78,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,09,54903,51553,439.80,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,10,54903,51553,439.80,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,11,54903,51553,439.80,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,12,54903,51552,439.96,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,13,54903,51551,440.24,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,14,54903,51550,440.30,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,15,54903,51551,440.15,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,16,54903,51551,440.02,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,17,54903,51552,439.85,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,18,54903,51553,439.80,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,19,54903,51553,439.93,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,20,54903,51552,439.96,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,21,54903,51552,439.97,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,22,54903,51552,439.98,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,23,54903,51552,439.98,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,24,54903,51552,440.09,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,25,54903,51550,440.29,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,26,54903,51550,440.31,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,27,54903,51550,440.32,45.30,16.70,29.50,1021,11.5
W M,2020,10,04,20,45,28,54903,51550,440.22,45.30,16.70,29.50,1021,11.5
W M,2020,10,04,20,45,29,54903,51551,440.06,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,45,30,54903,51552,439.99,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,31,54903,51553,439.82,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,32,54903,51552,439.96,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,33,54903,51552,440.06,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,45,34,54903,51551,440.14,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,35,54903,51551,440.15,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,36,54903,51551,440.12,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,37,54903,51551,440.13,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,38,54903,51551,440.14,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,39,54903,51551,440.04,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,45,40,54903,51552,439.98,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,41,54903,51552,439.98,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,42,54903,51551,440.11,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,43,54903,51551,440.26,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,44,54903,51550,440.30,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,45,54903,51550,440.31,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,46,54903,51550,440.41,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,47,54903,51549,440.47,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,48,54903,51548,440.71,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,49,54903,51547,440.92,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,50,54903,51545,441.12,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,45,51,54903,51545,441.15,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,52,54903,51545,441.07,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,53,54903,51546,440.92,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,54,54903,51547,440.73,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,55,54903,51549,440.51,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,56,54903,51549,440.49,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,57,54903,51549,440.61,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,58,54903,51548,440.65,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,45,59,54903,51548,440.65,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,00,54903,51548,440.65,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,01,54903,51548,440.65,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,02,54903,51548,440.65,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,03,54903,51548,440.61,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,04,54903,51549,440.49,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,06,54903,51549,440.49,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,07,54903,51549,440.49,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,08,54903,51549,440.51,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,09,54903,51548,440.64,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,10,54903,51547,440.80,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,11,54903,51547,440.82,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,12,54903,51546,440.97,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,16,54903,51550,440.33,45.30,16.70,29.50,1021,11.5
W M,2020,10,04,20,46,17,54903,51549,440.47,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,46,18,54903,51549,440.49,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,19,54903,51549,440.50,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,20,54903,51548,440.65,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,21,54903,51547,440.80,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,22,54903,51546,440.98,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,23,54903,51546,440.95,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,24,54903,51547,440.83,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,25,54903,51548,440.67,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,26,54903,51548,440.66,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,27,54903,51548,440.66,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,28,54903,51547,440.81,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,29,54903,51547,440.83,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,30,54903,51547,440.83,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,31,54903,51547,440.83,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,32,54903,51547,440.83,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,33,54903,51547,440.83,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,34,54903,51547,440.83,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,35,54903,51547,440.83,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,36,54903,51546,440.98,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,37,54903,51546,440.99,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,38,54903,51546,440.98,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,39,54903,51546,440.98,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,40,54903,51546,440.98,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,41,54903,51546,440.98,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,42,54903,51546,440.97,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,43,54903,51547,440.72,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,44,54903,51549,440.41,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,45,54903,51550,440.31,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,46,54903,51551,440.14,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,47,54903,51551,440.26,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,48,54903,51550,440.44,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,49,54903,51548,440.63,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,50,54903,51548,440.65,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,46,51,54903,51548,440.66,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,52,54903,51549,440.52,45.30,16.70,29.50,1021,11.5
W M,2020,10,04,20,46,53,54903,51549,440.50,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,46,54,54903,51549,440.49,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,55,54903,51549,440.50,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,56,54903,51549,440.49,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,57,54903,51550,440.34,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,58,54903,51551,440.18,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,46,59,54903,51552,440.01,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,00,54903,51552,440.03,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,47,01,54903,51550,440.32,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,47,02,54903,51548,440.61,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,47,03,54903,51547,440.80,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,47,04,54903,51547,440.81,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,47,05,54903,51548,440.67,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,47,06,54903,51548,440.64,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,07,54903,51549,440.37,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,08,54903,51550,440.23,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,09,54903,51551,440.16,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,10,54903,51551,440.20,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,11,54903,51550,440.36,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,17,54903,51552,440.09,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,18,54903,51551,440.16,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,19,54903,51551,440.16,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,20,54903,51551,440.16,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,21,54903,51550,440.32,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,22,54903,51550,440.33,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,23,54903,51550,440.33,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,24,54903,51550,440.33,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,47,25,54903,51550,440.33,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,47,26,54903,51550,440.33,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,27,54903,51550,440.33,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,28,54903,51550,440.33,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,29,54903,51550,440.33,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,30,54903,51550,440.33,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,31,54903,51550,440.44,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,32,54903,51549,440.60,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,33,54903,51548,440.65,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,47,34,54903,51547,440.81,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,35,54903,51546,440.97,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,36,54903,51546,440.99,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,37,54903,51546,441.09,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,38,54903,51545,441.25,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,47,39,54903,51544,441.43,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,40,54903,51542,441.62,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,47,41,54903,51542,441.53,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,42,54903,51544,441.21,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,43,54903,51546,440.93,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,44,54903,51547,440.75,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,45,54903,51548,440.66,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,46,54903,51549,440.50,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,47,54903,51549,440.48,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,48,54903,51550,440.35,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,49,54903,51550,440.32,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,50,54903,51550,440.26,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,51,54903,51551,440.28,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,52,54903,51550,440.34,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,53,54903,51550,440.27,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,54,54903,51550,440.31,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,55,54903,51550,440.45,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,56,54903,51548,440.74,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,47,57,54903,51546,440.95,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,47,59,54903,51546,441.10,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,48,00,54903,51545,441.15,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,48,01,54903,51545,441.15,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,02,54903,51545,441.05,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,48,03,54903,51546,440.89,45.30,16.70,29.60,1021,11.6
W M,2020,10,04,20,48,04,54903,51547,440.75,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,05,54903,51548,440.66,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,06,54903,51548,440.65,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,07,54903,51549,440.61,45.30,16.70,29.50,1021,11.5
W M,2020,10,04,20,48,08,54903,51548,440.65,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,48,09,54903,51547,440.80,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,48,10,54903,51547,440.81,45.30,16.70,29.50,1021,11.5
W M,2020,10,04,20,48,11,54903,51547,440.82,45.30,16.70,29.50,1021,11.6
W M,2020,10,04,20,48,12,54903,51547,440.82,45.30,16.70,29.50,1021,11.5
W M,2020,10,04,20,48,13,54903,51548,440.59,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,14,54903,51550,440.22,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,15,54903,51552,440.02,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,16,54903,51552,439.99,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,17,54903,51553,439.83,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,18,54903,51552,439.95,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,19,54903,51551,440.16,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,20,54903,51549,440.56,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,21,54903,51547,440.93,45.30,16.70,29.50,1021,11.5
W M,2020,10,04,20,48,22,54903,51545,441.13,45.30,16.70,29.50,1021,11.5
W M,2020,10,04,20,48,23,54903,51545,441.13,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,24,54903,51546,440.98,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,25,54903,51546,440.97,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,26,54903,51547,440.82,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,27,54903,51547,440.86,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,28,54903,51546,440.95,45.30,16.70,29.60,1021,11.5
W M,2020,10,04,20,48,29,54903,51546,440.88,45.30,16.70,29.60,1021,11.5
