206.1,R,0.7,N,A,10/19/2020 14:47:41.199136
210.8,R,0.8,N,A,10/19/2020 14:47:41.705781
208.5,R,0.8,N,A,10/19/2020 14:47:42.217413
205.3,R,0.7,N,A,10/19/2020 14:47:42.753979
208.7,R,0.7,N,A,10/19/2020 14:47:43.156901
209.9,R,0.7,N,A,10/19/2020 14:47:43.685488
216.6,R,0.7,N,A,10/19/2020 14:47:44.108356
215.1,R,0.7,N,A,10/19/2020 14:47:44.634949
217.0,R,0.7,N,A,10/19/2020 14:47:45.054826
215.1,R,0.8,N,A,10/19/2020 14:47:45.887598
216.7,R,0.7,N,A,10/19/2020 14:47:46.825091
216.6,R,0.7,N,A,10/19/2020 14:47:47.892238
212.0,R,0.6,N,A,10/19/2020 14:47:48.945422
212.6,R,0.7,N,A,10/19/2020 14:47:49.873938
207.3,R,0.7,N,A,10/19/2020 14:47:50.896204
204.4,R,0.7,N,A,10/19/2020 14:47:51.857632
209.6,R,0.8,N,A,10/19/2020 14:47:52.899846
203.7,R,0.7,N,A,10/19/2020 14:47:53.872245
206.0,R,0.7,N,A,10/19/2020 14:47:54.869577
209.9,R,0.8,N,A,10/19/2020 14:47:55.882868
213.0,R,0.8,N,A,10/19/2020 14:47:56.897154
209.9,R,0.7,N,A,10/19/2020 14:47:57.879528
207.1,R,0.7,N,A,10/19/2020 14:47:58.878855
209.9,R,0.8,N,A,10/19/2020 14:47:59.879180
205.3,R,0.7,N,A,10/19/2020 14:48:00.780769
204.3,R,0.7,N,A,10/19/2020 14:48:01.879829
208.5,R,0.8,N,A,10/19/2020 14:48:02.795381
208.5,R,0.7,N,A,10/19/2020 14:48:03.888459
209.9,R,0.8,N,A,10/19/2020 14:48:04.879806
212.1,R,0.8,N,A,10/19/2020 14:48:05.867166
205.3,R,0.7,N,A,10/19/2020 14:48:06.878463
210.2,R,0.8,N,A,10/19/2020 14:48:07.886766
206.6,R,0.7,N,A,10/19/2020 14:48:08.905042
205.7,R,0.7,N,A,10/19/2020 14:48:09.884424
204.5,R,0.7,N,A,10/19/2020 14:48:10.903697
214.9,R,0.8,N,A,10/19/2020 14:48:11.899036
206.5,R,0.8,N,A,10/19/2020 14:48:12.903350
213.1,R,0.8,N,A,10/19/2020 14:48:13.926613
207.6,R,0.7,N,A,10/19/2020 14:48:14.931925
204.6,R,0.7,N,A,10/19/2020 14:48:15.899337
207.8,R,0.7,N,A,10/19/2020 14:48:16.907641
209.9,R,0.8,N,A,10/19/2020 14:48:17.914946
204.6,R,0.7,N,A,10/19/2020 14:48:18.920257
206.8,R,0.7,N,A,10/19/2020 14:48:19.914599
206.9,R,0.6,N,A,10/19/2020 14:48:20.910934
209.0,R,0.7,N,A,10/19/2020 14:48:21.907269
207.3,R,0.7,N,A,10/19/2020 14:48:22.918565
206.0,R,0.7,N,A,10/19/2020 14:48:23.898941
206.2,R,0.7,N,A,10/19/2020 14:48:24.899268
205.7,R,0.7,N,A,10/19/2020 14:48:25.908569
215.2,R,0.7,N,A,10/19/2020 14:48:26.905902
206.9,R,0.7,N,A,10/19/2020 14:48:27.903235
206.6,R,0.7,N,A,10/19/2020 14:48:28.910541
204.7,R,0.8,N,A,10/19/2020 14:48:29.866983
205.4,R,0.7,N,A,10/19/2020 14:48:30.880273
211.3,R,0.7,N,A,10/19/2020 14:48:31.903537
205.0,R,0.7,N,A,10/19/2020 14:48:32.883915
205.6,R,0.6,N,A,10/19/2020 14:48:33.876262
212.3,R,0.7,N,A,10/19/2020 14:48:34.881572
212.1,R,0.8,N,A,10/19/2020 14:48:35.787150
211.3,R,0.7,N,A,10/19/2020 14:48:36.878232
206.8,R,0.7,N,A,10/19/2020 14:48:37.886536
211.3,R,0.7,N,A,10/19/2020 14:48:38.771170
213.4,R,0.8,N,A,10/19/2020 14:48:39.869232
208.1,R,0.7,N,A,10/19/2020 14:48:40.871553
207.6,R,0.7,N,A,10/19/2020 14:48:41.770150
208.4,R,0.7,N,A,10/19/2020 14:48:42.872203
207.1,R,0.7,N,A,10/19/2020 14:48:43.869536
209.4,R,0.7,N,A,10/19/2020 14:48:44.865871
211.2,R,0.8,N,A,10/19/2020 14:48:45.781422
219.4,R,0.7,N,A,10/19/2020 14:48:46.768782
217.4,R,0.7,N,A,10/19/2020 14:48:47.897763
214.9,R,0.8,N,A,10/19/2020 14:48:48.879139
219.2,R,0.7,N,A,10/19/2020 14:48:49.721884
210.6,R,0.7,N,A,10/19/2020 14:48:50.870811
210.3,R,0.7,N,A,10/19/2020 14:48:51.875126
206.6,R,0.7,N,A,10/19/2020 14:48:52.877447
205.3,R,0.7,N,A,10/19/2020 14:48:53.885748
204.4,R,0.7,N,A,10/19/2020 14:48:54.786342
216.3,R,0.7,N,A,10/19/2020 14:48:55.906345
206.3,R,0.7,N,A,10/19/2020 14:48:56.894702
211.2,R,0.8,N,A,10/19/2020 14:48:57.895027
206.6,R,0.7,N,A,10/19/2020 14:48:58.894354
214.1,R,0.7,N,A,10/19/2020 14:48:59.878720
206.8,R,0.7,N,A,10/19/2020 14:49:00.782305
210.9,R,0.7,N,A,10/19/2020 14:49:01.874385
204.6,R,0.7,N,A,10/19/2020 14:49:02.882688
208.5,R,0.8,N,A,10/19/2020 14:49:03.878026
206.3,R,0.7,N,A,10/19/2020 14:49:04.886329
206.3,R,0.7,N,A,10/19/2020 14:49:05.912585
207.1,R,0.7,N,A,10/19/2020 14:49:06.878003
203.7,R,0.7,N,A,10/19/2020 14:49:07.870350
210.9,R,0.8,N,A,10/19/2020 14:49:08.878652
213.1,R,0.8,N,A,10/19/2020 14:49:09.885958
211.0,R,0.7,N,A,10/19/2020 14:49:10.876310
206.8,R,0.7,N,A,10/19/2020 14:49:11.882620
210.9,R,0.7,N,A,10/19/2020 14:49:12.874966
210.2,R,0.8,N,A,10/19/2020 14:49:13.907205
209.9,R,0.8,N,A,10/19/2020 14:49:14.878608
205.8,R,0.7,N,A,10/19/2020 14:49:15.914836
208.5,R,0.8,N,A,10/19/2020 14:49:16.769550
209.9,R,0.8,N,A,10/19/2020 14:49:17.870606
206.3,R,0.7,N,A,10/19/2020 14:49:18.877911
207.7,R,0.8,N,A,10/19/2020 14:49:19.871255
207.1,R,0.,10/19/2020 14:49:20.869586
206.3,R,0.7,N,A,10/19/2020 14:49:22.292780
209.4,R,0.8,N,A,10/19/2020 14:49:22.778483
210.9,R,0.8,N,A,10/19/2020 14:49:23.893498
204.0,R,0.7,N,A,10/19/2020 14:49:24.869886
212.6,R,0.8,N,A,10/19/2020 14:49:25.873203
210.6,R,0.7,N,A,10/19/2020 14:49:26.860563
210.5,R,0.7,N,A,10/19/2020 14:49:27.872855
206.9,R,0.6,N,A,10/19/2020 14:49:28.876173
215.5,R,0.7,N,A,10/19/2020 14:49:29.790728
215.5,R,0.7,N,A,10/19/2020 14:49:30.771103
210.5,R,0.7,N,A,10/19/2020 14:49:31.791377
213.7,R,0.6,N,A,10/19/2020 14:49:32.872486
217.6,R,0.7,N,A,10/19/2020 14:49:33.882783
213.5,R,0.7,N,A,10/19/2020 14:49:34.870143
211.3,R,0.7,N,A,10/19/2020 14:49:35.872462
205.8,R,0.7,N,A,10/19/2020 14:49:36.771059
212.4,R,0.8,N,A,10/19/2020 14:49:37.877102
208.1,R,0.7,N,A,10/19/2020 14:49:38.780686
203.7,R,0.7,N,A,10/19/2020 14:49:39.904680
206.8,R,0.7,N,A,10/19/2020 14:49:40.887052
217.0,10/19/2020 14:49:41.814573
212.7,R,0.8,N,A,10/19/2020 14:49:43.250731
206.9,R,0.7,N,A,10/19/2020 14:49:43.905977
212.3,R,0.8,N,A,10/19/2020 14:49:44.895332
212.6,R,0.8,N,A,10/19/2020 14:49:45.904634
216.7,R,0.7,N,A,10/19/2020 14:49:46.894985
213.5,R,0.7,N,A,10/19/2020 14:49:47.940190
208.5,R,0.7,N,A,10/19/2020 14:49:48.913587
212.4,R,0.8,N,A,10/19/2020 14:49:49.902941
209.9,R,0.8,N,A,10/19/2020 14:49:50.924211
206.6,R,0.7,N,A,10/19/2020 14:49:51.916556
209.1,R,0.8,N,A,10/19/2020 14:49:52.893942
215.2,R,0.7,N,A,10/19/2020 14:49:53.796528
208.4,R,0.6,N,A,10/19/2020 14:49:54.894592
209.9,R,0.8,N,A,10/19/2020 14:49:55.895914
204.7,R,0.7,N,A,10/19/2020 14:49:56.895241
211.6,R,0.8,N,A,10/19/2020 14:49:57.887588
207.1,R,0.7,N,A,10/19/2020 14:49:58.784189
212.1,R,0.8,N,A,10/19/2020 14:49:59.920152
204.2,R,0.7,N,A,10/19/2020 14:50:00.790824
204.0,R,0.7,N,A,10/19/2020 14:50:01.897862
209.9,R,0.7,N,A,10/19/2020 14:50:02.904173
204.4,R,0.7,N,A,10/19/2020 14:50:03.885547
210.5,R,0.7,N,A,10/19/2020 14:50:04.877892
204.9,R,0.7,N,A,10/19/2020 14:50:05.912127
205.3,R,0.7,N,A,10/19/2020 14:50:06.888516
209.0,R,0.8,N,A,10/19/2020 14:50:07.895822
214.2,R,0.7,N,A,10/19/2020 14:50:08.878195
212.1,R,0.8,N,A,10/19/2020 14:50:09.792748
213.5,R,0.8,N,A,10/19/2020 14:50:10.884828
207.1,R,0.7,N,A,10/19/2020 14:50:11.884156
206.7,R,0.7,N,A,10/19/2020 14:50:12.892459
206.8,R,0.7,N,A,10/19/2020 14:50:13.814993
204.2,R,0.7,N,A,10/19/2020 14:50:14.789385
207.3,R,0.8,N,A,10/19/2020 14:50:15.919364
206.3,R,0.7,N,A,10/19/2020 14:50:16.899741
211.9,R,0.7,N,A,10/19/2020 14:50:17.896078
210.8,R,0.8,N,A,10/19/2020 14:50:18.876456
210.2,R,0.8,N,A,10/19/2020 14:50:19.877778
207.1,R,0.7,N,A,10/19/2020 14:50:20.884086
204.6,R,0.7,N,A,10/19/2020 14:50:21.884412
209.4,R,0.8,N,A,10/19/2020 14:50:22.772037
211.7,R,0.8,N,A,10/19/2020 14:50:23.724492
208.1,R,0.7,N,A,10/19/2020 14:56:16.802249
211.6,R,0.8,N,A,10/19/2020 14:56:17.771652
205.4,R,0.7,N,A,10/19/2020 14:56:18.912602
206.0,R,0.7,N,A,10/19/2020 14:56:19.886997
210.2,R,0.8,N,A,10/19/2020 14:56:20.901283
213.1,R,0.8,N,A,10/19/2020 14:56:21.884653
208.1,R,0.7,N,A,10/19/2020 14:56:22.889964
205.0,R,0.7,N,A,10/19/2020 14:56:23.791555
214.1,R,0.8,N,A,10/19/2020 14:56:24.904579
203.8,R,0.7,N,A,10/19/2020 14:56:25.892934
207.7,R,0.8,N,A,10/19/2020 14:56:26.890267
207.1,R,0.6,N,A,10/19/2020 14:56:27.876629
207.1,R,0.7,N,A,10/19/2020 14:56:28.781209
206.8,R,0.7,N,A,10/19/2020 14:56:29.896228
207.6,R,0.7,N,A,10/19/2020 14:56:30.888574
205.3,R,0.7,N,A,10/19/2020 14:56:31.897875
209.0,R,0.8,N,A,10/19/2020 14:56:32.914157
214.8,R,0.7,N,A,10/19/2020 14:56:33.811755
213.7,R,0.8,N,A,10/19/2020 14:56:34.882892
213.7,R,0.6,N,A,10/19/2020 14:56:35.906156
206.2,R,0.7,N,A,10/19/2020 14:56:36.814725
209.4,R,0.8,N,A,10/19/2020 14:56:37.888853
210.8,R,0.8,N,A,10/19/2020 14:56:38.916105
206.6,R,0.7,N,A,10/19/2020 14:56:39.899477
205.3,R,0.7,N,A,10/19/2020 14:56:40.913762
218.2,R,0.7,N,A,10/19/2020 14:56:41.921070
208.5,R,0.8,N,A,10/19/2020 14:56:42.908429
213.1,R,0.7,N,A,10/19/2020 14:56:43.902769
205.0,R,0.7,N,A,10/19/2020 14:56:44.907087
213.4,R,0.8,N,A,10/19/2020 14:56:45.908406
214.1,R,0.8,N,A,10/19/2020 14:56:46.805008
213.4,R,0.7,N,A,10/19/2020 14:56:47.916037
215.5,R,0.7,N,A,10/19/2020 14:56:48.914368
212.4,R,0.8,N,A,10/19/2020 14:56:49.822937
209.9,R,0.7,N,A,10/19/2020 14:56:50.917011
207.1,R,0.7,N,A,10/19/2020 14:56:51.909358
212.3,R,0.8,N,A,10/19/2020 14:56:52.897714
206.6,R,0.7,N,A,10/19/2020 14:56:53.909010
215.6,R,0.7,N,A,10/19/2020 14:56:54.809602
218.9,R,0.7,N,A,10/19/2020 14:56:55.904672
218.8,R,0.6,N,A,10/19/2020 14:56:56.795292
217.6,R,0.7,N,A,10/19/2020 14:56:57.917291
219.7,R,0.7,N,A,10/19/2020 14:56:58.916618
210.2,R,0.8,N,A,10/19/2020 14:56:59.904975
204.6,R,0.7,N,A,10/19/2020 14:57:01.909614
215.2,R,0.7,N,A,10/19/2020 14:57:02.810205
206.3,R,0.7,N,A,10/19/2020 14:57:03.914254
211.3,R,0.7,N,A,10/19/2020 14:57:04.912584
213.4,R,0.8,N,A,10/19/2020 14:57:05.913905
212.6,R,0.7,N,A,10/19/2020 14:57:06.926198
215.9,R,0.7,N,A,10/19/2020 14:57:07.894609
211.6,R,0.8,N,A,10/19/2020 14:57:08.907898
206.2,R,0.7,N,A,10/19/2020 14:57:09.907227
209.4,R,0.8,N,A,10/19/2020 14:57:10.906553
214.6,R,0.7,N,A,10/19/2020 14:57:11.907875
204.6,R,0.7,N,A,10/19/2020 14:57:12.822429
211.3,R,0.7,N,A,10/19/2020 14:57:13.821756
217.6,R,0.7,N,A,10/19/2020 14:57:14.816098
209.4,R,0.7,N,A,10/19/2020 14:57:15.831383
206.8,R,0.7,N,A,10/19/2020 14:57:16.902517
216.3,R,0.7,N,A,10/19/2020 14:57:17.913814
209.9,R,0.7,N,A,10/19/2020 14:57:18.916134
210.2,R,0.7,N,A,10/19/2020 14:57:19.922442
210.8,R,0.8,N,A,10/19/2020 14:57:20.906809
214.5,R,0.8,N,A,10/19/2020 14:57:21.922093
210.8,R,0.8,N,A,10/19/2020 14:57:22.929402
207.0,R,0.8,N,A,10/19/2020 14:57:23.930722
210.5,R,0.8,N,A,10/19/2020 14:57:24.911099
209.6,R,0.8,N,A,10/19/2020 14:57:25.911425
203.7,R,0.7,N,A,10/19/2020 14:57:26.926710
208.1,R,0.7,N,A,10/19/2020 14:57:27.934016
209.1,R,0.8,N,A,10/19/2020 14:57:28.909409
207.7,R,0.8,N,A,10/19/2020 14:57:29.907740
205.9,R,0.7,N,A,10/19/2020 14:57:30.924020
206.3,R,0.7,N,A,10/19/2020 14:57:31.930329
211.6,R,0.8,N,A,10/19/2020 14:57:32.820946
211.3,R,0.8,N,A,10/19/2020 14:57:33.915021
203.7,R,0.7,N,A,10/19/2020 14:57:34.920332
210.2,R,0.7,N,A,10/19/2020 14:57:35.915670
211.7,R,0.8,N,A,10/19/2020 14:57:36.925969
212.6,R,0.7,N,A,10/19/2020 14:57:37.906347
209.1,R,0.7,N,A,10/19/2020 14:57:38.908666
204.5,R,0.7,N,A,10/19/2020 14:57:39.810254
203.8,R,0.7,N,A,10/19/2020 14:57:40.816564
209.9,R,0.7,N,A,10/19/2020 14:57:41.905653
212.3,R,0.7,N,A,10/19/2020 14:57:42.912956
212.6,R,0.7,N,A,10/19/2020 14:57:43.837485
202.2,R,0.7,N,A,10/19/2020 14:57:44.929564
204.9,R,0.9,N,A,10/19/2020 14:57:45.822177
202.8,R,0.8,N,A,10/19/2020 14:57:46.914257
204.7,R,0.8,N,A,10/19/2020 14:57:47.912587
202.0,R,0.7,N,A,10/19/2020 14:57:48.929867
204.3,R,0.6,N,A,10/19/2020 14:57:49.926202
198.1,R,0.6,N,A,10/19/2020 14:57:50.910570
214.9,R,0.5,N,A,10/19/2020 14:57:51.895934
207.7,R,0.3,N,A,10/19/2020 14:57:52.914210
220.8,R,0.4,N,A,10/19/2020 14:57:53.889602
220.2,R,0.3,N,A,10/19/2020 14:57:54.930818
216.6,R,0.6,N,A,10/19/2020 14:57:55.907206
204.9,R,0.7,N,A,10/19/2020 14:57:56.917506
208.5,R,0.7,N,A,10/19/2020 14:57:58.321750
219.0,R,0.6,N,A,10/19/2020 14:57:58.923142
220.2,R,0.6,N,A,10/19/2020 14:57:59.806782
209.1,R,0.6,N,A,10/19/2020 14:58:00.811092
206.6,R,0.7,N,A,10/19/2020 14:58:01.904167
214.8,R,0.7,N,A,10/19/2020 14:58:02.913470
208.1,R,0.7,N,A,10/19/2020 14:58:03.908809
216.9,R,0.7,N,A,10/19/2020 14:58:04.898162
217.6,R,0.7,N,A,10/19/2020 14:58:05.918433
215.5,R,0.7,N,A,10/19/2020 14:58:06.847947
208.1,R,0.7,N,A,10/19/2020 14:58:07.907115
215.2,R,0.7,N,A,10/19/2020 14:58:08.914420
216.7,R,0.8,N,A,10/19/2020 14:58:09.897792
213.3,R,0.8,N,A,10/19/2020 14:58:10.797385
209.0,R,0.8,N,A,10/19/2020 14:58:11.902429
210.9,R,0.8,N,A,10/19/2020 14:58:12.906745
213.1,R,0.8,N,A,10/19/2020 14:58:13.906072
212.6,R,0.8,N,A,10/19/2020 14:58:14.933324
211.9,R,0.7,N,A,10/19/2020 14:58:15.905724
211.6,R,0.8,N,A,10/19/2020 14:58:16.910039
205.3,R,0.7,N,A,10/19/2020 14:58:17.915349
207.6,R,0.7,N,A,10/19/2020 14:58:18.804972
205.7,R,0.7,N,A,10/19/2020 14:58:19.817262
208.7,R,0.7,N,A,10/19/2020 14:58:20.805620
207.6,R,0.7,N,A,10/19/2020 14:58:21.907674
207.6,R,0.7,N,A,10/19/2020 14:58:22.935923
