date,time,wavelength1,chl_raw,wavelength2,peryth_raw,wavelength3,pcyan_raw,wavelength4,datetime
10/22/20,10:10:13,695,249,595,50,680,54,540,10/22/2020 18:24:24.627630
10/22/20,10:10:14,695,245,595,52,680,54,540,10/22/2020 18:24:25.770573
10/22/20,10:10:15,695,245,595,53,680,54,540,10/22/2020 18:24:26.920497
10/22/20,10:10:16,695,245,595,49,680,51,540,10/22/2020 18:24:28.124279
10/22/20,10:10:17,695,248,595,50,680,52,540,10/22/2020 18:24:29.160509
10/22/20,10:10:18,695,250,595,51,680,54,540,10/22/2020 18:24:30.386231
10/22/20,10:10:19,695,255,595,51,680,51,540,10/22/2020 18:24:31.426449
10/22/20,10:10:21,695,253,595,51,680,54,540,10/22/2020 18:24:32.552438
10/22/20,10:10:22,695,249,595,51,680,51,540,10/22/2020 18:24:33.717322
10/22/20,10:10:23,695,245,595,50,680,51,540,10/22/2020 18:24:34.806411
10/22/20,10:10:24,695,244,595,51,680,50,540,10/22/2020 18:24:35.924422
10/22/20,10:10:25,695,247,595,50,680,55,540,10/22/2020 18:24:37.066367
10/22/20,10:10:26,695,250,595,47,680,51,540,10/22/2020 18:24:38.294084
10/22/20,10:10:27,695,246,595,52,680,51,540,10/22/2020 18:24:39.422068
10/22/20,10:10:28,695,256,595,52,680,52,540,10/22/2020 18:24:40.561023
10/22/20,10:10:30,695,245,595,49,680,53,540,10/22/2020 18:24:41.589276
10/22/20,10:10:31,695,250,595,54,680,54,540,10/22/2020 18:24:42.719251
10/22/20,10:10:32,695,250,595,51,680,53,540,10/22/2020 18:24:43.856211
10/22/20,10:10:33,695,249,595,51,680,51,540,10/22/2020 18:24:44.972228
10/22/20,10:10:34,695,252,595,53,680,54,540,10/22/2020 18:24:46.195956
10/22/20,10:10:35,695,248,595,54,680,52,540,10/22/2020 18:24:47.340894
10/22/20,10:10:36,695,254,595,51,680,52,540,10/22/2020 18:24:48.368147
10/22/20,10:10:38,695,249,595,52,680,52,540,10/22/2020 18:24:49.502116
10/22/20,10:10:39,695,255,595,52,680,53,540,10/22/2020 18:24:50.726839
10/22/20,10:10:40,695,253,595,52,680,51,540,10/22/2020 18:24:51.742126
10/22/20,10:10:41,695,251,595,52,680,52,540,10/22/2020 18:24:52.964855
10/22/20,10:10:42,695,251,595,51,680,51,540,10/22/2020 18:24:54.005075
10/22/20,10:10:43,695,256,595,50,680,53,540,10/22/2020 18:24:55.137047
10/22/20,10:10:44,695,252,595,51,680,51,540,10/22/2020 18:24:56.353793
10/22/20,10:10:45,695,254,595,52,680,53,540,10/22/2020 18:24:57.400993
10/22/20,10:10:47,695,249,595,51,680,51,540,10/22/2020 18:24:58.525985
10/22/20,10:10:48,695,247,595,54,680,54,540,10/22/2020 18:24:59.753701
10/22/20,10:10:49,695,252,595,51,680,51,540,10/22/2020 18:25:00.781953
10/22/20,10:10:50,695,252,595,50,680,51,540,10/22/2020 18:25:01.917916
10/22/20,10:10:51,695,250,595,50,680,52,540,10/22/2020 18:25:03.040910
10/22/20,10:10:52,695,254,595,50,680,51,540,10/22/2020 18:25:04.182858
10/22/20,10:10:53,695,253,595,52,680,51,540,10/22/2020 18:25:05.314834
10/22/20,10:10:54,695,254,595,50,680,53,540,10/22/2020 18:25:06.514623
10/22/20,10:10:56,695,253,595,51,680,52,540,10/22/2020 18:25:07.556836
10/22/20,10:10:57,695,248,595,50,680,55,540,10/22/2020 18:25:08.706764
10/22/20,10:10:58,695,252,595,53,680,53,540,10/22/2020 18:25:09.814800
10/22/20,10:10:59,695,252,595,51,680,52,540,10/22/2020 18:25:10.946772
10/22/20,10:11:00,695,243,595,51,680,53,540,10/22/2020 18:25:12.073759
10/22/20,10:11:01,695,251,595,50,680,54,540,10/22/2020 18:25:13.200744
10/22/20,10:11:02,695,244,595,51,680,53,540,10/22/2020 18:25:14.425470
10/22/20,10:11:04,695,256,595,51,680,52,540,10/22/2020 18:25:15.579386
10/22/20,10:11:05,695,259,595,51,680,52,540,10/22/2020 18:25:16.604644
10/22/20,10:11:06,695,247,595,51,680,52,540,10/22/2020 18:25:17.711682
10/22/20,10:11:07,695,241,595,51,680,53,540,10/22/2020 18:25:19.269518
10/22/20,10:11:08,695,253,595,51,680,51,540,10/22/2020 18:25:19.985604
10/22/20,10:11:09,695,246,595,50,680,51,540,10/22/2020 18:25:21.196366
10/22/20,10:11:10,695,247,595,54,680,54,540,10/22/2020 18:25:22.229601
10/22/20,10:11:11,695,260,595,50,680,53,540,10/22/2020 18:25:23.380523
10/22/20,10:11:13,695,259,595,50,680,52,540,10/22/2020 18:25:24.590289
10/22/20,10:11:14,695,248,595,51,680,53,540,10/22/2020 18:25:25.637489
10/22/20,10:11:15,695,254,595,50,680,52,540,10/22/2020 18:25:26.788411
10/22/20,10:11:16,695,253,595,50,680,54,540,10/22/2020 18:25:27.883482
10/22/20,10:11:17,695,253,595,50,680,53,540,10/22/2020 18:25:29.005483
10/22/20,10:11:18,695,255,595,50,680,52,540,10/22/2020 18:25:30.145435
10/22/20,10:11:19,695,260,595,53,680,53,540,10/22/2020 18:25:31.361185
10/22/20,10:11:20,695,252,595,51,680,53,540,10/22/2020 18:25:32.418358
10/22/20,10:11:22,695,264,595,52,680,53,540,10/22/2020 18:25:33.535369
10/22/20,10:11:23,695,254,595,51,680,51,540,10/22/2020 18:25:34.654377
10/22/20,10:11:24,695,253,595,52,680,54,540,10/22/2020 18:25:35.787348
10/22/20,10:11:25,695,248,595,50,680,53,540,10/22/2020 18:25:36.925305
10/22/20,10:11:26,695,258,595,52,680,52,540,10/22/2020 18:25:38.029352
10/22/20,10:11:27,695,256,595,52,680,52,540,10/22/2020 18:25:39.190249
10/22/20,10:11:28,695,254,595,52,680,53,540,10/22/2020 18:25:40.303274
10/22/20,10:11:29,695,251,595,50,680,53,540,10/22/2020 18:25:41.434248
10/22/20,10:11:31,695,253,595,50,680,51,540,10/22/2020 18:25:42.572206
10/22/20,10:11:32,695,247,595,52,680,54,540,10/22/2020 18:25:43.790947
10/22/20,10:11:33,695,259,595,51,680,53,540,10/22/2020 18:25:44.831166
10/22/20,10:11:34,695,249,595,50,680,52,540,10/22/2020 18:25:45.970120
10/22/20,10:11:35,695,253,595,50,680,52,540,10/22/2020 18:25:47.076161
10/22/20,10:11:36,695,258,595,50,680,51,540,10/22/2020 18:25:48.298892
10/22/20,10:11:37,695,255,595,49,680,55,540,10/22/2020 18:25:49.367036
10/22/20,10:11:39,695,264,595,50,680,53,540,10/22/2020 18:25:50.475074
10/22/20,10:11:40,695,263,595,50,680,52,540,10/22/2020 18:25:51.596077
10/22/20,10:11:41,695,260,595,51,680,52,540,10/22/2020 18:25:52.826785
10/22/20,10:11:42,695,258,595,51,680,54,540,10/22/2020 18:25:53.856033
10/22/20,10:11:43,695,260,595,50,680,51,540,10/22/2020 18:25:55.080758
10/22/20,10:11:44,695,261,595,53,680,54,540,10/22/2020 18:25:56.131948
10/22/20,10:11:45,695,256,595,50,680,53,540,10/22/2020 18:25:57.249957
10/22/20,10:11:46,695,256,595,52,680,54,540,10/22/2020 18:25:58.373951
10/22/20,10:11:48,695,254,595,53,680,52,540,10/22/2020 18:25:59.614635
10/22/20,10:11:49,695,255,595,51,680,54,540,10/22/2020 18:26:00.633908
10/22/20,10:11:50,695,260,595,50,680,53,540,10/22/2020 18:26:01.764886
10/22/20,10:11:51,695,253,595,50,680,52,540,10/22/2020 18:26:02.912815
10/22/20,10:11:52,695,255,595,50,680,53,540,10/22/2020 18:26:04.107620
10/22/20,10:11:53,695,256,595,51,680,54,540,10/22/2020 18:26:05.233609
10/22/20,10:11:54,695,252,595,50,680,53,540,10/22/2020 18:26:06.303748
10/22/20,10:11:55,695,257,595,50,680,51,540,10/22/2020 18:26:07.413778
10/22/20,10:11:57,695,248,595,52,680,54,540,10/22/2020 18:26:08.562712
10/22/20,10:11:58,695,255,595,51,680,55,540,10/22/2020 18:26:09.660770
10/22/20,10:11:59,695,254,595,53,680,55,540,10/22/2020 18:26:10.814687
10/22/20,10:12:00,695,243,595,52,680,54,540,10/22/2020 18:26:11.946661
10/22/20,10:12:01,695,262,595,50,680,54,540,10/22/2020 18:26:13.063670
10/22/20,10:12:02,695,259,595,51,680,52,540,10/22/2020 18:26:14.279420
10/22/20,10:12:03,695,258,595,51,680,54,540,10/22/2020 18:26:15.345569
10/22/20,10:12:04,695,256,595,52,680,55,540,10/22/2020 18:26:16.461585
10/22/20,10:12:06,695,255,595,50,680,52,540,10/22/2020 18:26:17.577601
10/22/20,10:12:07,695,266,595,50,680,54,540,10/22/2020 18:26:18.710571
10/22/20,10:12:08,695,261,595,52,680,53,540,10/22/2020 18:26:19.833569
10/22/20,10:12:09,695,261,595,50,680,55,540,10/22/2020 18:26:21.055303
10/22/20,10:12:10,695,259,595,51,680,53,540,10/22/2020 18:26:22.099510
10/22/20,10:12:11,695,260,595,51,680,55,540,10/22/2020 18:26:23.313265
10/22/20,10:12:12,695,253,595,50,680,54,540,10/22/2020 18:26:24.349494
10/22/20,10:12:14,695,259,595,50,680,54,540,10/22/2020 18:26:25.493434
10/22/20,10:12:15,695,250,595,53,680,52,540,10/22/2020 18:26:26.644357
10/22/20,10:12:16,695,260,595,53,680,53,540,10/22/2020 18:26:27.735439
10/22/20,10:12:17,695,258,595,52,680,53,540,10/22/2020 18:26:28.858436
10/22/20,10:12:18,695,250,595,51,680,54,540,10/22/2020 18:26:29.999385
10/22/20,10:12:19,695,260,595,50,680,53,540,10/22/2020 18:26:31.134350
10/22/20,10:12:20,695,260,595,51,680,53,540,10/22/2020 18:26:32.260340
10/22/20,10:12:21,695,261,595,50,680,53,540,10/22/2020 18:26:33.374361
10/22/20,10:12:23,695,258,595,50,680,52,540,10/22/2020 18:26:34.499352
10/22/20,10:12:24,695,255,595,52,680,54,540,10/22/2020 18:26:35.647284
10/22/20,10:12:25,695,265,595,51,680,54,540,10/22/2020 18:26:36.790228
10/22/20,10:12:26,695,260,595,52,680,52,540,10/22/2020 18:26:37.907240
10/22/20,10:12:27,695,257,595,50,680,53,540,10/22/2020 18:26:39.140942
10/22/20,10:12:28,695,253,595,50,680,54,540,10/22/2020 18:26:40.258951
10/22/20,10:12:29,695,258,595,50,680,54,540,10/22/2020 18:26:41.289196
10/22/20,10:12:30,695,249,595,52,680,54,540,10/22/2020 18:26:42.440120
10/22/20,10:12:32,695,260,595,51,680,55,540,10/22/2020 18:26:43.534192
10/22/20,10:12:33,695,259,595,51,680,55,540,10/22/2020 18:26:44.785848
10/22/20,10:12:34,695,263,595,51,680,52,540,10/22/2020 18:26:45.835040
10/22/20,10:12:35,695,262,595,51,680,53,540,10/22/2020 18:26:46.953053
10/22/20,10:12:36,695,261,595,50,680,52,540,10/22/2020 18:26:48.163817
10/22/20,10:12:37,695,260,595,52,680,51,540,10/22/2020 18:26:49.197052
10/22/20,10:12:38,695,267,595,50,680,53,540,10/22/2020 18:26:50.432747
10/22/20,10:12:40,695,264,595,51,680,53,540,10/22/2020 18:26:51.548762
10/22/20,10:12:41,695,259,595,50,680,53,540,10/22/2020 18:26:52.693700
10/22/20,10:12:42,695,259,595,51,680,54,540,10/22/2020 18:26:53.726939
10/22/20,10:12:43,695,261,595,52,680,54,540,10/22/2020 18:26:54.936703
10/22/20,10:12:44,695,252,595,53,680,53,540,10/22/2020 18:26:55.996869
10/22/20,10:12:45,695,254,595,52,680,52,540,10/22/2020 18:26:57.108895
10/22/20,10:12:46,695,251,595,51,680,54,540,10/22/2020 18:26:58.327636
10/22/20,10:12:47,695,251,595,55,680,50,540,10/22/2020 18:26:59.360873
10/22/20,10:12:49,695,252,595,52,680,53,540,10/22/2020 18:27:00.515784
10/22/20,10:12:50,695,256,595,52,680,54,540,10/22/2020 18:27:01.638795
10/22/20,10:12:51,695,252,595,52,680,54,540,10/22/2020 18:27:02.865501
10/22/20,10:12:52,695,258,595,52,680,55,540,10/22/2020 18:27:03.898738
10/22/20,10:12:53,695,248,595,53,680,54,540,10/22/2020 18:27:05.011762
10/22/20,10:12:54,695,254,595,52,680,52,540,10/22/2020 18:27:06.145731
10/22/20,10:12:55,695,254,595,50,680,54,540,10/22/2020 18:27:07.301638
10/22/20,10:12:56,695,256,595,51,680,53,540,10/22/2020 18:27:08.398706
10/22/20,10:12:58,695,254,595,50,680,53,540,10/22/2020 18:27:09.537662
10/22/20,10:12:59,695,251,595,52,680,55,540,10/22/2020 18:27:10.669633
10/22/20,10:13:00,695,254,595,51,680,52,540,10/22/2020 18:27:11.792631
10/22/20,10:13:01,695,250,595,50,680,53,540,10/22/2020 18:27:13.237767
10/22/20,10:13:02,695,249,595,51,680,52,540,10/22/2020 18:27:14.053585
10/22/20,10:13:03,695,253,595,55,680,52,540,10/22/2020 18:27:15.195532
10/22/20,10:13:04,695,266,595,52,680,51,540,10/22/2020 18:27:16.398314
10/22/20,10:13:05,695,267,595,54,680,50,540,10/22/2020 18:27:17.440529
10/22/20,10:13:07,695,263,595,49,680,53,540,10/22/2020 18:27:18.564524
10/22/20,10:13:08,695,267,595,50,680,54,540,10/22/2020 18:27:19.715447
10/22/20,10:13:09,695,260,595,50,680,53,540,10/22/2020 18:27:20.836449
10/22/20,10:13:10,695,264,595,53,680,52,540,10/22/2020 18:27:22.058180
10/22/20,10:13:11,695,263,595,49,680,54,540,10/22/2020 18:27:23.113358
10/22/20,10:13:12,695,255,595,50,680,52,540,10/22/2020 18:27:24.215413
10/22/20,10:13:13,695,247,595,50,680,53,540,10/22/2020 18:27:25.397253
10/22/20,10:13:15,695,247,595,50,680,54,540,10/22/2020 18:27:26.482350
10/22/20,10:13:16,695,254,595,50,680,55,540,10/22/2020 18:27:27.602357
10/22/20,10:13:17,695,256,595,52,680,51,540,10/22/2020 18:27:28.741311
10/22/20,10:13:18,695,252,595,52,680,51,540,10/22/2020 18:27:29.909190
10/22/20,10:13:19,695,257,595,51,680,53,540,10/22/2020 18:27:30.998275
10/22/20,10:13:20,695,256,595,51,680,53,540,10/22/2020 18:27:32.111299
10/22/20,10:13:21,695,256,595,51,680,51,540,10/22/2020 18:27:33.248258
10/22/20,10:13:22,695,257,595,52,680,52,540,10/22/2020 18:27:34.419126
10/22/20,10:13:24,695,252,595,50,680,54,540,10/22/2020 18:27:35.515197
10/22/20,10:13:25,695,254,595,50,680,55,540,10/22/2020 18:27:36.683075
10/22/20,10:13:26,695,260,595,52,680,53,540,10/22/2020 18:27:37.776150
10/22/20,10:13:27,695,252,595,50,680,54,540,10/22/2020 18:27:38.955995
10/22/20,10:13:28,695,258,595,50,680,53,540,10/22/2020 18:27:40.024140
10/22/20,10:13:29,695,257,595,51,680,53,540,10/22/2020 18:27:41.266816
10/22/20,10:13:30,695,252,595,52,680,52,540,10/22/2020 18:27:42.286091
10/22/20,10:13:31,695,259,595,50,680,53,540,10/22/2020 18:27:43.398118
10/22/20,10:13:33,695,251,595,50,680,52,540,10/22/2020 18:27:44.543056
10/22/20,10:13:34,695,258,595,51,680,53,540,10/22/2020 18:27:45.773766
10/22/20,10:13:35,695,256,595,50,680,54,540,10/22/2020 18:27:46.891775
10/22/20,10:13:36,695,258,595,51,680,53,540,10/22/2020 18:27:47.964906
10/22/20,10:13:37,695,254,595,52,680,54,540,10/22/2020 18:27:49.075936
10/22/20,10:13:38,695,253,595,54,680,52,540,10/22/2020 18:27:50.284710
10/22/20,10:13:39,695,247,595,53,680,53,540,10/22/2020 18:27:51.333897
10/22/20,10:13:40,695,245,595,51,680,52,540,10/22/2020 18:27:52.568595
10/22/20,10:13:42,695,260,595,51,680,54,540,10/22/2020 18:27:53.580888
10/22/20,10:13:43,695,261,595,53,680,53,540,10/22/2020 18:27:54.791652
10/22/20,10:13:44,695,257,595,53,680,55,540,10/22/2020 18:27:55.837854
10/22/20,10:13:45,695,258,595,54,680,51,540,10/22/2020 18:27:56.973817
10/22/20,10:13:46,695,258,595,51,680,54,540,10/22/2020 18:27:58.116761
10/22/20,10:13:47,695,260,595,53,680,54,540,10/22/2020 18:27:59.226792
10/22/20,10:13:48,695,272,595,51,680,55,540,10/22/2020 18:28:00.351785
10/22/20,10:13:50,695,265,595,50,680,55,540,10/22/2020 18:28:01.508690
10/22/20,10:13:51,695,270,595,51,680,53,540,10/22/2020 18:28:02.638671
10/22/20,10:13:52,695,275,595,50,680,54,540,10/22/2020 18:28:03.736734
10/22/20,10:13:53,695,279,595,51,680,52,540,10/22/2020 18:28:04.878679
10/22/20,10:13:54,695,267,595,52,680,53,540,10/22/2020 18:28:06.287910
10/22/20,10:13:55,695,272,595,52,680,55,540,10/22/2020 18:28:07.130658
10/22/20,10:13:56,695,267,595,50,680,52,540,10/22/2020 18:28:08.265623
10/22/20,10:13:57,695,272,595,53,680,52,540,10/22/2020 18:28:09.389616
10/22/20,10:13:59,695,260,595,51,680,54,540,10/22/2020 18:28:10.564474
10/22/20,10:14:00,695,252,595,51,680,57,540,10/22/2020 18:28:11.752301
10/22/20,10:14:01,695,249,595,52,680,53,540,10/22/2020 18:28:12.777557
10/22/20,10:14:02,695,250,595,50,680,53,540,10/22/2020 18:28:13.891578
10/22/20,10:14:03,695,246,595,50,680,52,540,10/22/2020 18:28:15.043499
10/22/20,10:14:04,695,243,595,52,680,55,540,10/22/2020 18:28:16.259250
10/22/20,10:14:05,695,244,595,51,680,53,540,10/22/2020 18:28:17.291486
10/22/20,10:14:06,695,242,595,51,680,53,540,10/22/2020 18:28:18.554110
10/22/20,10:14:08,695,244,595,50,680,53,540,10/22/2020 18:28:19.552441
10/22/20,10:14:09,695,240,595,51,680,52,540,10/22/2020 18:28:20.689400
10/22/20,10:14:10,695,239,595,50,680,52,540,10/22/2020 18:28:21.938065
10/22/20,10:14:11,695,244,595,52,680,54,540,10/22/2020 18:28:22.941379
10/22/20,10:14:12,695,253,595,51,680,54,540,10/22/2020 18:28:24.086317
10/22/20,10:14:13,695,246,595,53,680,53,540,10/22/2020 18:28:25.200345
10/22/20,10:14:14,695,247,595,52,680,54,540,10/22/2020 18:28:26.329321
10/22/20,10:14:16,695,248,595,52,680,55,540,10/22/2020 18:28:27.550056
10/22/20,10:14:17,695,246,595,50,680,52,540,10/22/2020 18:28:28.597256
10/22/20,10:14:18,695,251,595,51,680,53,540,10/22/2020 18:28:29.755161
10/22/20,10:14:19,695,249,595,52,680,50,540,10/22/2020 18:28:30.943980
10/22/20,10:14:20,695,251,595,50,680,53,540,10/22/2020 18:28:31.987190
10/22/20,10:14:21,695,249,595,52,680,52,540,10/22/2020 18:28:33.090242
10/22/20,10:14:22,695,248,595,50,680,55,540,10/22/2020 18:28:34.235181
10/22/20,10:14:23,695,245,595,52,680,53,540,10/22/2020 18:28:35.375131
10/22/20,10:14:25,695,247,595,54,680,53,540,10/22/2020 18:28:36.493144
10/22/20,10:14:26,695,245,595,53,680,54,540,10/22/2020 18:28:37.623120
10/22/20,10:14:27,695,249,595,50,680,52,540,10/22/2020 18:28:38.766066
10/22/20,10:14:28,695,249,595,50,680,53,540,10/22/2020 18:28:39.877092
10/22/20,10:14:29,695,250,595,51,680,51,540,10/22/2020 18:28:41.009067
10/22/20,10:14:30,695,251,595,50,680,54,540,10/22/2020 18:28:42.146028
10/22/20,10:14:31,695,252,595,53,680,52,540,10/22/2020 18:28:43.284980
10/22/20,10:14:32,695,252,595,51,680,52,540,10/22/2020 18:28:44.490756
10/22/20,10:14:34,695,249,595,50,680,51,540,10/22/2020 18:28:45.563888
10/22/20,10:14:35,695,250,595,51,680,54,540,10/22/2020 18:28:46.658958
10/22/20,10:14:36,695,254,595,51,680,52,540,10/22/2020 18:28:47.782952
10/22/20,10:14:37,695,255,595,50,680,54,540,10/22/2020 18:28:48.926893
10/22/20,10:14:38,695,253,595,52,680,55,540,10/22/2020 18:28:50.054877
10/22/20,10:14:39,695,245,595,52,680,55,540,10/22/2020 18:28:51.186851
10/22/20,10:14:40,695,251,595,52,680,52,540,10/22/2020 18:28:52.290899
10/22/20,10:14:41,695,257,595,51,680,54,540,10/22/2020 18:28:53.530585
10/22/20,10:14:43,695,249,595,51,680,53,540,10/22/2020 18:28:54.581776
10/22/20,10:14:44,695,249,595,50,680,53,540,10/22/2020 18:28:55.689810
10/22/20,10:14:45,695,251,595,50,680,53,540,10/22/2020 18:28:56.820786
10/22/20,10:14:46,695,251,595,51,680,52,540,10/22/2020 18:28:57.963728
10/22/20,10:14:47,695,248,595,53,680,55,540,10/22/2020 18:28:59.094706
10/22/20,10:14:48,695,255,595,52,680,55,540,10/22/2020 18:29:00.213713
10/22/20,10:14:49,695,252,595,50,680,53,540,10/22/2020 18:29:01.434449
10/22/20,10:14:51,695,251,595,51,680,55,540,10/22/2020 18:29:02.484641
10/22/20,10:14:52,695,258,595,52,680,53,540,10/22/2020 18:29:03.602652
10/22/20,10:14:53,695,250,595,52,680,54,540,10/22/2020 18:29:04.823388
10/22/20,10:14:54,695,255,595,53,680,53,540,10/22/2020 18:29:05.858620
10/22/20,10:14:55,695,251,595,52,680,53,540,10/22/2020 18:29:07.343650
10/22/20,10:14:56,695,250,595,50,680,53,540,10/22/2020 18:29:08.127554
10/22/20,10:14:57,695,253,595,51,680,52,540,10/22/2020 18:29:09.335322
10/22/20,10:14:58,695,252,595,51,680,53,540,10/22/2020 18:29:10.385513
10/22/20,10:15:00,695,247,595,51,680,51,540,10/22/2020 18:29:11.493552
10/22/20,10:15:01,695,250,595,52,680,54,540,10/22/2020 18:29:12.631509
10/22/20,10:15:02,695,248,595,52,680,50,540,10/22/2020 18:29:13.746527
10/22/20,10:15:03,695,249,595,50,680,51,540,10/22/2020 18:29:14.882489
10/22/20,10:15:04,695,247,595,52,680,53,540,10/22/2020 18:29:16.034410
10/22/20,10:15:05,695,251,595,50,680,53,540,10/22/2020 18:29:17.148429
10/22/20,10:15:06,695,250,595,52,680,52,540,10/22/2020 18:29:18.276413
10/22/20,10:15:07,695,245,595,50,680,52,540,10/22/2020 18:29:19.395421
10/22/20,10:15:09,695,252,595,52,680,52,540,10/22/2020 18:29:20.641093
10/22/20,10:15:10,695,250,595,52,680,52,540,10/22/2020 18:29:21.658372
10/22/20,10:15:11,695,251,595,53,680,52,540,10/22/2020 18:29:22.893070
10/22/20,10:15:12,695,248,595,51,680,52,540,10/22/2020 18:29:23.932290
10/22/20,10:15:13,695,246,595,51,680,55,540,10/22/2020 18:29:25.064264
10/22/20,10:15:14,695,246,595,50,680,54,540,10/22/2020 18:29:26.181276
10/22/20,10:15:15,695,248,595,52,680,51,540,10/22/2020 18:29:27.305272
10/22/20,10:15:16,695,248,595,52,680,51,540,10/22/2020 18:29:28.438240
10/22/20,10:15:18,695,249,595,52,680,52,540,10/22/2020 18:29:29.574203
10/22/20,10:15:19,695,242,595,50,680,54,540,10/22/2020 18:29:30.692213
10/22/20,10:15:20,695,244,595,52,680,53,540,10/22/2020 18:29:31.826182
10/22/20,10:15:21,695,241,595,51,680,53,540,10/22/2020 18:29:32.960150
10/22/20,10:15:22,695,246,595,51,680,54,540,10/22/2020 18:29:34.116058
10/22/20,10:15:23,695,247,595,50,680,53,540,10/22/2020 18:29:35.228085
10/22/20,10:15:24,695,243,595,51,680,54,540,10/22/2020 18:29:36.349089
10/22/20,10:15:26,695,236,595,50,680,55,540,10/22/2020 18:29:37.485053
10/22/20,10:15:27,695,240,595,51,680,54,540,10/22/2020 18:29:38.609045
10/22/20,10:15:28,695,241,595,52,680,54,540,10/22/2020 18:29:39.746006
10/22/20,10:15:29,695,239,595,51,680,54,540,10/22/2020 18:29:40.957764
10/22/20,10:15:30,695,241,595,50,680,53,540,10/22/2020 18:29:41.989007
10/22/20,10:15:31,695,234,595,52,680,55,540,10/22/2020 18:29:43.124970
10/22/20,10:15:32,695,247,595,54,680,51,540,10/22/2020 18:29:44.246969
10/22/20,10:15:33,695,241,595,49,680,54,540,10/22/2020 18:29:45.386920
10/22/20,10:15:35,695,237,595,50,680,54,540,10/22/2020 18:29:46.517898
10/22/20,10:15:36,695,244,595,51,680,54,540,10/22/2020 18:29:47.641891
10/22/20,10:15:37,695,241,595,50,680,50,540,10/22/2020 18:29:48.791816
10/22/20,10:15:38,695,245,595,51,680,51,540,10/22/2020 18:29:49.904839
10/22/20,10:15:39,695,247,595,50,680,51,540,10/22/2020 18:29:51.025842
10/22/20,10:15:40,695,244,595,50,680,53,540,10/22/2020 18:29:52.161804
10/22/20,10:15:41,695,241,595,51,680,55,540,10/22/2020 18:29:53.377554
10/22/20,10:15:42,695,240,595,53,680,52,540,10/22/2020 18:29:54.425752
10/22/20,10:15:44,695,247,595,52,680,55,540,10/22/2020 18:29:55.541767
10/22/20,10:15:45,695,241,595,50,680,54,540,10/22/2020 18:29:56.688700
10/22/20,10:15:46,695,240,595,54,680,52,540,10/22/2020 18:29:57.800726
10/22/20,10:15:47,695,242,595,50,680,52,540,10/22/2020 18:29:58.939681
10/22/20,10:15:48,695,239,595,52,680,52,540,10/22/2020 18:30:00.090603
10/22/20,10:15:49,695,245,595,52,680,55,540,10/22/2020 18:30:01.194653
10/22/20,10:15:50,695,242,595,53,680,53,540,10/22/2020 18:30:02.323634
10/22/20,10:15:51,695,238,595,53,680,51,540,10/22/2020 18:30:03.449621
10/22/20,10:15:53,695,243,595,52,680,51,540,10/22/2020 18:30:04.676340
10/22/20,10:15:54,695,237,595,49,680,53,540,10/22/2020 18:30:05.704591
10/22/20,10:15:55,695,245,595,51,680,55,540,10/22/2020 18:30:06.832575
10/22/20,10:15:56,695,248,595,52,680,52,540,10/22/2020 18:30:07.982500
10/22/20,10:15:57,695,242,595,53,680,53,540,10/22/2020 18:30:09.085549
10/22/20,10:15:58,695,242,595,52,680,52,540,10/22/2020 18:30:10.248440
10/22/20,10:15:59,695,250,595,53,680,52,540,10/22/2020 18:30:11.356477
10/22/20,10:16:01,695,247,595,52,680,53,540,10/22/2020 18:30:12.502414
10/22/20,10:16:02,695,242,595,51,680,50,540,10/22/2020 18:30:13.601477
10/22/20,10:16:03,695,246,595,50,680,51,540,10/22/2020 18:30:14.751400
10/22/20,10:16:04,695,241,595,52,680,51,540,10/22/2020 18:30:15.872405
10/22/20,10:16:05,695,240,595,50,680,52,540,10/22/2020 18:30:17.008366
10/22/20,10:16:06,695,243,595,52,680,54,540,10/22/2020 18:30:18.156299
10/22/20,10:16:07,695,249,595,50,680,50,540,10/22/2020 18:30:19.260342
10/22/20,10:16:08,695,241,595,50,680,52,540,10/22/2020 18:30:20.409272
10/22/20,10:16:10,695,248,595,51,680,53,540,10/22/2020 18:30:21.504342
10/22/20,10:16:11,695,242,595,51,680,53,540,10/22/2020 18:30:22.644295
10/22/20,10:16:12,695,245,595,52,680,54,540,10/22/2020 18:30:23.779260
10/22/20,10:16:13,695,241,595,50,680,53,540,10/22/2020 18:30:24.897269
10/22/20,10:16:14,695,240,595,51,680,52,540,10/22/2020 18:30:26.045203
10/22/20,10:16:15,695,239,595,53,680,53,540,10/22/2020 18:30:27.154234
10/22/20,10:16:16,695,241,595,52,680,52,540,10/22/2020 18:30:28.284214
10/22/20,10:16:17,695,242,595,51,680,52,540,10/22/2020 18:30:29.431147
10/22/20,10:16:19,695,238,595,50,680,51,540,10/22/2020 18:30:30.559130
10/22/20,10:16:20,695,243,595,52,680,52,540,10/22/2020 18:30:31.676143
10/22/20,10:16:21,695,238,595,50,680,53,540,10/22/2020 18:30:32.904857
10/22/20,10:16:22,695,239,595,50,680,56,540,10/22/2020 18:30:33.972003
10/22/20,10:16:23,695,240,595,53,680,51,540,10/22/2020 18:30:35.101982
10/22/20,10:16:24,695,243,595,52,680,52,540,10/22/2020 18:30:36.288809
10/22/20,10:16:25,695,244,595,52,680,54,540,10/22/2020 18:30:37.429760
10/22/20,10:16:26,695,240,595,51,680,51,540,10/22/2020 18:30:38.460004
